subject,label_original,label_binary,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_median,bvp_range,bvp_q25,bvp_q75,bvp_skew,bvp_kurtosis,bvp_energy,eda_mean,eda_std,eda_min,eda_max,eda_median,eda_range,eda_q25,eda_q75,eda_skew,eda_kurtosis,eda_energy,temp_mean,temp_std,temp_min,temp_max,temp_median,temp_range,temp_q25,temp_q75,temp_skew,temp_kurtosis,temp_energy,acc_mean,acc_std,acc_min,acc_max,acc_median,acc_range,acc_q25,acc_q75,acc_skew,acc_kurtosis,acc_energy
S4,1,0,0.00047102768,0.41145152,-1.0512764,0.55766535,0.114549786,1.6089418,-0.30781227,0.35587123,-0.68402046,-0.7118089,0.16929258,-0.52140355,0.0021003024,-0.5310665,-0.5180787,-0.5217901,0.0129877925,-0.5217901,-0.51993513,-1.6207724,5.1890717,0.27186614,1.1893387,0.021891696,1.1232408,1.2294697,1.1940601,0.10622883,1.1940601,1.1940601,-0.7535643,1.5445976,1.415006,-0.03124899,0.14440414,-0.8343488,0.6916739,-0.05235885,1.5260227,-0.079781406,0.047052212,-0.10760064,1.5064654,0.021829052
S4,1,0,0.0035674896,0.44176412,-1.1939445,1.5605649,0.111778244,2.7545094,-0.33127135,0.3579169,-0.37745744,-0.22136045,0.19516824,-0.5199037,0.0022848344,-0.5310665,-0.51622367,-0.51993513,0.014842808,-0.5217901,-0.5180787,-1.3162651,4.076765,0.27030507,1.175175,0.029247204,1.1232408,1.2294697,1.1940601,0.10622883,1.1586504,1.1940601,-0.51477957,-0.63098025,1.3818914,-0.03617313,0.1824505,-1.1816292,1.2543719,-0.05235885,2.436001,-0.079781406,0.047052212,0.16904871,13.685642,0.034596685
S4,1,0,0.0009331589,0.44785723,-1.1939445,1.5605649,0.09138766,2.7545094,-0.35317966,0.36128232,-0.29264954,-0.3250513,0.20057698,-0.5181873,0.0022251136,-0.5273551,-0.51251376,-0.5180787,0.014841318,-0.51993513,-0.51622367,-1.3660009,4.424122,0.26852295,1.1492078,0.033509478,1.0878311,1.1940601,1.1586504,0.10622895,1.1232408,1.1940601,0.0811142,-1.1885335,1.3218015,-0.02943062,0.19764216,-1.1816292,1.2543719,-0.05235885,2.436001,-0.079781406,0.027208816,-0.00022509467,10.069869,0.03992859
S4,1,0,-0.0004314373,0.43711525,-1.2906842,0.89526457,0.112504125,2.1859488,-0.34017986,0.35827982,-0.56312567,-0.65124655,0.1910699,-0.5165948,0.0025750964,-0.5273551,-0.51065874,-0.51622367,0.016696334,-0.5180787,-0.5143687,-1.3412455,4.2023954,0.26687685,1.1344537,0.027800255,1.0878311,1.1940601,1.1232408,0.10622895,1.1232408,1.1586504,0.61858755,0.04418087,1.2877584,-0.020712687,0.16885625,-0.9381575,0.86654735,-0.00010809823,1.8047049,-0.119731076,0.027208816,-0.29554632,4.0367246,0.028941449
S4,1,0,-0.0056924033,0.46392342,-1.2906842,0.89526457,0.14893001,2.1859488,-0.37112865,0.3804191,-0.6391288,-0.72409725,0.21525733,-0.5146315,0.0022883571,-0.5236451,-0.51065874,-0.5143687,0.012986362,-0.51622367,-0.51251376,-1.2750154,3.0497937,0.26485088,1.1179293,0.025717733,1.0524216,1.1586504,1.1232408,0.10622883,1.0878311,1.1232408,-0.2851595,-0.0792048,1.2504274,-0.035826158,0.13420166,-0.9381575,0.86654735,-0.00507816,1.8047049,-0.12973017,0.027208816,0.024620026,7.6901646,0.019293603
S4,1,0,0.0006208802,0.46814376,-1.1887974,0.7409826,0.15110764,1.92978,-0.37931126,0.3958935,-0.639381,-0.84664536,0.21915896,-0.5135031,0.0025451563,-0.5273551,-0.51065874,-0.51251376,0.016696334,-0.5143687,-0.51251376,-2.7576272,10.15076,0.26369193,1.1008148,0.023279581,1.0524216,1.1586504,1.0878311,0.10622883,1.0878311,1.1232408,0.14752953,-0.11781502,1.212335,-0.037793998,0.09215505,-0.40917268,0.34249204,0.027208816,0.75166476,-0.12973017,0.027208816,0.002158074,0.5802784,0.009920937
S4,1,0,-0.0018251755,0.84196496,-5.763281,4.722754,0.1472143,10.486034,-0.40207744,0.42321295,-0.5631303,12.711832,0.70890826,-0.5092978,0.022643188,-0.53292143,-0.37893587,-0.51251376,0.15398556,-0.51622367,-0.51065874,4.284977,19.043545,0.25989693,1.0780939,0.03255323,0.9993105,1.1232408,1.0878311,0.123930335,1.0524216,1.0878311,-0.8372807,0.5697458,1.1633458,-0.03543106,0.74946916,-6.76513,6.378063,0.027208816,13.143193,-0.12973017,0.027208816,0.22009419,22.028725,0.5629594
S4,2,1,0.02518189,0.9189589,-3.904637,2.7469137,0.04922075,6.651551,-0.5693593,0.6752906,-0.4251837,0.86949086,0.8451196,1.2941917,0.49821204,0.03478111,1.9403565,1.3734365,1.9055754,1.2955165,1.6467648,-1.2901751,0.7067239,1.9231476,0.5313235,0.018389916,0.4858811,0.55670035,0.5212907,0.07081926,0.5212907,0.55670035,0.2236088,-0.5513637,0.28264278,0.26273787,1.9472245,-9.797826,27.016603,0.034652855,36.81443,-0.38130915,0.5444515,5.5742326,60.995766,3.8607147
S4,2,1,0.0020483017,1.2333871,-3.904637,8.561065,-0.03352935,12.465702,-0.76346564,0.6936025,1.3543454,7.9427357,1.5212481,1.8321961,0.35207796,1.2760365,2.640069,1.7251476,1.3640325,1.6203265,2.061163,0.6588376,-0.36827588,3.4809015,0.5192253,0.029817222,0.43277,0.55670035,0.5212907,0.123930335,0.5212907,0.5212907,-0.9884934,1.3768792,0.27048403,0.176847,1.7390676,-9.797826,27.016603,0.01727852,36.81443,-0.39397013,0.4820008,5.5886874,73.10941,3.0556307
S4,2,1,-0.020108214,1.9128639,-5.7102256,8.561065,-0.022047276,14.27129,-1.2240354,1.0572014,0.42523858,1.8464642,3.6594527,2.142446,0.29568312,1.6045576,2.7625158,2.1334448,1.1579581,2.0343337,2.3163304,-0.03967483,-0.49870276,4.6775036,0.5003405,0.03488719,0.43277,0.55670035,0.5212907,0.123930335,0.4858811,0.5212907,-0.6588036,-0.25202894,0.25155777,0.11686133,1.0911391,-5.4982066,10.5830965,0.06935484,16.081303,-0.36486316,0.5402148,0.94317174,12.651505,1.2042412
S4,2,1,-0.0010724087,1.7569392,-5.7102256,6.983402,0.15097566,12.693627,-0.86799216,0.9324163,-0.03362223,1.5336013,3.0868366,2.217786,0.15871158,1.9925907,2.7625158,2.168839,0.7699251,2.1224585,2.2467587,1.8173555,3.056086,4.9437647,0.4849964,0.02880663,0.43277,0.5212907,0.4858811,0.088520706,0.4858811,0.4947335,-0.592506,-0.3892634,0.23605138,0.14099295,0.966285,-2.4951222,13.877717,0.07926057,16.372839,-0.36296716,0.5299172,3.8597288,45.87693,0.95358574
S4,2,1,-0.028089799,0.95732015,-3.417507,2.8176537,0.006327956,6.235161,-0.5994172,0.5662109,-0.4380269,0.8684766,0.9172508,2.297165,0.17344567,2.0742216,2.8701196,2.2441492,0.79589796,2.1734765,2.3701322,1.5600499,2.298327,5.3070507,0.47466886,0.028904444,0.3973604,0.5212907,0.4858811,0.123930305,0.43277,0.4858811,-0.62375027,-0.35210037,0.22614606,0.065172344,0.9308049,-4.2280374,13.877717,-0.0013512279,18.105755,-0.38130915,0.39377117,4.297737,55.230873,0.87064517
S4,2,1,-0.008561408,0.8385186,-3.3835886,2.3141584,-0.0498946,5.697747,-0.48420063,0.51803905,-0.14698207,0.5938809,0.7031867,2.4784775,0.230229,2.1706939,3.012218,2.4361668,0.8415241,2.2793984,2.6314301,0.64490813,-0.70432067,6.1958566,0.45666993,0.03493649,0.3973604,0.5212907,0.43277,0.123930305,0.43277,0.4858811,0.18456216,-1.0510237,0.20976806,0.15251628,2.1196668,-4.2280374,33.385616,-0.039905444,37.613655,-0.3433765,0.30640012,11.766629,167.19681,4.516248
S4,2,1,-0.015440066,0.8926741,-5.865036,3.6760378,-0.024026943,9.541074,-0.44708183,0.4383574,-0.599797,5.753559,0.79710543,2.8288426,0.36644283,2.207044,3.6564286,2.8628721,1.4493847,2.5164058,3.119933,0.13038026,-0.7365463,8.136631,0.42568785,0.02983542,0.37965897,0.4858811,0.43277,0.10622212,0.3973604,0.43277,0.60004836,-0.16793203,0.18210033,0.16223846,2.176904,-6.2451787,33.385616,-0.044887792,39.630795,-0.29038748,0.24447152,10.901564,150.34583,4.765233
S4,2,1,-0.022963634,1.2037339,-5.865036,3.6760378,-0.00079884636,9.541074,-0.73245096,0.56119573,-0.013594484,1.6580896,1.4495027,2.8536255,0.32809234,2.381437,3.6564286,2.855672,1.2749915,2.5293925,3.119933,0.46147522,-0.6663964,8.250823,0.40355772,0.018798847,0.37965897,0.43277,0.3973604,0.053111047,0.3973604,0.43277,0.60424113,-0.95971894,0.16321224,0.024664488,1.0298972,-6.2451787,17.143213,-0.04986768,23.388391,-0.28282797,0.20267436,5.5903234,90.06528,1.0612967
S4,2,1,0.021084724,1.1509005,-3.2989907,3.5527704,0.0073177903,6.851761,-0.7986378,0.6657222,0.2979189,0.21390343,1.3250164,2.798201,0.29522833,2.381437,3.5446713,2.7200184,1.1632342,2.5637145,2.9537773,0.87238914,0.11909938,7.917088,0.37995237,0.027138023,0.3088397,0.43277,0.37965897,0.123930305,0.34424934,0.3973604,-0.30564657,-0.3882022,0.14510033,0.0043382226,0.8355739,-2.2483978,17.143213,-0.048622094,19.391611,-0.25450778,0.16572687,9.653499,185.49248,0.6982025
S4,2,1,0.027581405,0.867093,-2.446018,3.274033,0.08657048,5.720051,-0.4950558,0.49151146,0.119104706,0.41294503,0.75261116,3.0081058,0.22478683,2.6819854,3.5446713,2.9834619,0.8626859,2.859625,3.1161113,0.591598,-0.2828703,9.099229,0.34601948,0.029395092,0.3088397,0.3973604,0.34424934,0.088520706,0.3088397,0.37965897,0.2341611,-1.029823,0.12059356,0.14566496,1.838031,-8.606355,34.56925,-0.047376506,43.175602,-0.27023697,0.19898367,9.751014,154.5803,3.3995767
S4,2,1,-0.016369212,0.9405973,-5.314952,3.274033,0.027048474,8.588985,-0.577443,0.50276256,-0.41725183,2.8898172,0.8849912,3.0835469,0.18009461,2.841536,3.6508625,3.0205665,0.8093264,2.9709387,3.154607,1.396377,1.4199214,9.540696,0.31415117,0.029502116,0.2734301,0.37965897,0.3088397,0.10622886,0.3088397,0.34424934,0.40502682,-0.33972907,0.099561326,0.39016095,2.6124268,-12.891373,34.56925,-0.0013512279,47.46062,-0.39207044,0.64833635,5.452685,56.554214,6.976999
S4,2,1,0.0006465127,1.0632724,-5.314952,5.0947995,0.02724644,10.409752,-0.5200326,0.56931245,-0.5023617,4.0999203,1.1305484,3.1157403,0.1706628,2.9328854,3.6508625,3.0430503,0.71797705,3.0023456,3.1796324,1.4400991,1.2676854,9.736963,0.2763809,0.03186319,0.23802048,0.34424934,0.2734301,0.10622886,0.23802048,0.3088397,0.38473067,-0.7283015,0.07740166,0.36618042,2.40768,-12.891373,29.023275,0.03713297,41.91465,-0.38130915,0.6073253,4.5863824,43.18489,5.9310126
S4,2,1,0.016398761,0.9592936,-5.122,5.0947995,0.07884978,10.2168,-0.39142022,0.46201444,-0.39832252,4.814411,0.9205131,3.0816443,0.14337789,2.9106228,3.4486413,3.0358503,0.53801847,2.9769475,3.150876,1.0884045,0.15362215,9.51709,0.23802046,0.029625818,0.16720124,0.3088397,0.23802048,0.14163847,0.22916807,0.24687289,1.3058278e-06,0.06122327,0.05753143,0.16087131,1.596307,-9.173573,23.150759,0.027208816,32.324333,-0.35601294,0.432759,6.39854,79.72307,2.5740764
S4,2,1,-0.004796124,0.7546844,-4.5965967,2.8503842,0.075682305,7.446981,-0.339091,0.37372124,-1.0351624,5.2385454,0.56957155,3.0093415,0.14549944,2.8081417,3.413392,2.972773,0.60525036,2.9106228,3.076666,1.0768081,0.65422416,9.077305,0.20379141,0.035092883,0.11409017,0.2734301,0.20261085,0.15933993,0.20261085,0.23802048,-0.65730464,0.9900725,0.042762443,0.10529791,1.3148857,-4.5394893,25.588713,-0.00010809823,30.128202,-0.32506675,0.38401404,9.595752,161.19298,1.7400119
S4,2,1,0.0012910079,0.7328396,-4.5965967,2.6953104,0.061956607,7.2919073,-0.30665746,0.375041,-1.3635336,6.992894,0.5370554,3.128207,0.26720172,2.806287,3.8234007,3.0646071,1.0171137,2.8999763,3.326328,0.77845365,-0.29974818,9.857076,0.17546406,0.03427913,0.11409017,0.23802048,0.16720124,0.12393031,0.16720124,0.20261085,-0.38339025,-0.40889955,0.031962685,0.06647781,1.2582057,-3.7457328,25.588713,-0.027461864,29.334446,-0.30299073,0.2818944,11.010879,193.60999,1.5875007
S4,2,1,-0.005021174,1.1705666,-5.369855,4.345561,0.03516511,9.715416,-0.44708183,0.5274754,-0.42040437,3.242231,1.3702512,3.1190298,0.2682164,2.772893,3.8234007,3.0534756,1.0505078,2.904261,3.326328,0.84914577,-0.2089994,9.800284,0.13828574,0.03851231,0.060979113,0.23802048,0.11409017,0.17704137,0.11409017,0.16720124,0.4480823,-0.22821426,0.02060614,-0.020843085,0.7054288,-3.3505046,7.0845003,-0.054850027,10.435005,-0.3433765,0.23894377,2.0531034,16.333931,0.49806425
S4,2,1,-0.010562596,1.2247726,-5.369855,4.345561,0.03899247,9.715416,-0.6347874,0.6524584,-0.3409638,2.2214184,1.5001794,2.8886597,0.095582694,2.6986833,3.1332517,2.8758583,0.4345684,2.8262305,2.936617,0.5290459,-0.02174592,8.353489,0.10582939,0.019784074,0.060979113,0.16720124,0.11409017,0.10622212,0.096388735,0.11409017,0.7045468,3.4266028,0.011591268,0.06084353,1.3032541,-3.937618,23.18255,-0.034928013,27.120169,-0.3737177,0.33270916,8.481724,131.39026,1.7021734
S4,2,1,0.017911825,0.86421454,-4.7477117,2.583393,0.10940265,7.3311048,-0.297584,0.47128588,-1.2600071,4.2800684,0.7471875,2.848153,0.09774241,2.6615777,3.1031253,2.8452458,0.44154763,2.7840242,2.9124992,0.28425062,-0.087584734,8.121531,0.08871598,0.020021155,0.060979113,0.11409017,0.096388735,0.053111054,0.060979113,0.096388735,-0.40765053,-1.3071089,0.00827137,0.06271978,1.2774726,-3.937618,23.18255,-0.032439295,27.120169,-0.2733835,0.30578777,8.916006,142.4847,1.6358701
S4,2,1,0.005633558,0.639163,-4.7477117,2.1159277,0.05951502,6.8636394,-0.1849409,0.25698683,-2.3725276,13.6696205,0.40856114,2.8077092,0.125509,2.6244736,3.1031253,2.7840242,0.47865176,2.698219,2.9050782,0.54709667,-0.7233405,7.898982,0.07278221,0.019838287,0.02556949,0.11409017,0.060979113,0.088520676,0.060979113,0.096388735,0.2553122,-0.59191036,0.005690806,-0.024119653,0.53385115,-3.806415,6.8366776,-0.05235885,10.643093,-0.172284,0.06935484,3.372491,51.110794,0.28557873
S4,2,1,-0.005888929,0.5106378,-2.463439,1.9253516,0.0435457,4.3887906,-0.22486421,0.22102287,-0.9346234,4.3813224,0.2607857,2.6965647,0.12894024,2.5205798,3.025204,2.6717815,0.5046241,2.596181,2.7682538,0.7781979,-0.037651062,7.2880874,0.066880725,0.020613417,0.02556949,0.096388735,0.060979113,0.070819244,0.060979113,0.096388735,-0.037548594,-0.26283312,0.004897943,0.00022232732,0.8818172,-6.387737,13.1797495,-0.05235885,19.567486,-0.19484706,0.07678414,4.785891,68.6283,0.77760166
S4,2,1,0.0062433425,0.75414157,-3.5418298,2.7285688,0.0334494,6.2703986,-0.32216486,0.39074638,-0.5892442,3.0935307,0.56876856,2.7249343,0.16635637,2.5205798,3.0827177,2.6643608,0.56213784,2.5646415,2.8823514,0.40389007,-1.2427418,7.4529424,0.041503828,0.03259801,-0.009840134,0.096388735,0.02556949,0.106228866,0.02556949,0.060979113,0.018904459,-0.83819246,0.002785198,-0.006650122,0.91633224,-6.387737,13.1797495,-0.08227504,19.567486,-0.2350203,0.11141734,4.3439226,58.820755,0.83970904
S4,2,1,0.014125513,0.9597261,-3.5418298,4.3774996,-0.012346907,7.9193296,-0.5063069,0.601251,-0.04802928,2.1264334,0.92127377,2.858465,0.23263781,2.5428426,3.5112772,2.8387537,0.9684346,2.672246,2.9491396,0.9905157,0.6836369,8.224944,0.020258045,0.019205164,-0.009840134,0.060979113,0.02556949,0.070819244,0.02556949,0.02556949,-0.08931503,0.095867634,0.0007792268,-0.09019039,0.37776145,-2.3209512,2.8341048,-0.087264754,5.155056,-0.24507588,0.06935484,0.43126875,12.391647,0.15083799
S4,2,1,-0.011609065,1.033649,-3.1051154,4.3774996,0.030413909,7.482615,-0.63762486,0.6711333,0.044971667,0.8626163,1.0685649,3.0029418,0.23625998,2.5929346,3.5112772,3.020566,0.9183426,2.7919092,3.1810448,-0.014946012,-0.8220005,9.07348,0.020848207,0.01511548,-0.009840134,0.060979113,0.02556949,0.070819244,0.02556949,0.02556949,-0.74658734,1.4955406,0.00066312554,-0.10592504,0.39359367,-2.3209512,1.955841,-0.087264754,4.276792,-0.2929069,0.08421098,-0.6055143,6.6239386,0.16613609
S4,2,1,-0.0067930478,1.005707,-3.196444,3.4624972,0.06479414,6.6589413,-0.6215896,0.5842919,-0.11691648,0.37790895,1.011493,3.1788185,0.14588211,2.9454296,3.5242636,3.1866105,0.57883406,3.0544245,3.2812269,0.28466496,-0.66395545,10.126168,0.014946601,0.016226728,-0.009840134,0.02556949,0.02556949,0.035409622,-0.009840134,0.02556949,-0.87287134,-1.2380955,0.00048670758,-0.100651994,0.35094514,-2.2038884,2.0827188,-0.10224373,4.2866073,-0.2677188,0.05696777,0.3814506,8.522014,0.13329333
S4,2,1,0.008657634,1.1152483,-5.613486,3.4624972,0.0709311,9.075983,-0.6163764,0.69884866,-0.7467991,2.5341978,1.243854,3.389529,0.21653177,2.9862452,3.8345306,3.3454547,0.84828544,3.255718,3.5159152,0.33886987,-0.497406,11.535793,0.003143395,0.022363886,-0.045249756,0.02556949,-0.009840134,0.070819244,-0.009840134,0.02556949,-0.48191145,-0.6648457,0.0005100243,-0.1024328,0.39354283,-4.7472506,3.5347803,-0.13223116,8.282031,-0.26834834,0.047052212,0.41030797,36.516113,0.1653684
S4,2,1,-0.013042406,1.0614787,-5.613486,2.7709336,0.006459934,8.384419,-0.5865165,0.6288014,-0.8394361,3.095778,1.1269071,3.4096787,0.20915057,3.0608969,3.8345306,3.3735042,0.7736337,3.2710025,3.5502167,0.38169387,-0.76958966,11.669652,-0.021053182,0.027038105,-0.045249756,0.02556949,-0.027544945,0.070819244,-0.045249756,-0.009840134,0.60418856,-1.0491635,0.0011742957,-0.12147049,0.42152965,-4.7472506,3.5347803,-0.13473216,8.282031,-0.3256975,0.08668496,0.13907488,26.402676,0.19244233
S4,2,1,-0.003238652,0.960892,-3.2172966,3.0586452,-0.032671496,6.275942,-0.6082598,0.60280174,-0.045974758,0.40339208,0.923324,3.1967773,0.15680796,2.9625683,3.7139404,3.1610794,0.7513721,3.0720286,3.2881632,0.96616423,0.39687037,10.243976,-0.04879072,0.027956415,-0.116069004,0.02556949,-0.045249756,0.14163849,-0.08065938,-0.045249756,0.17881437,0.6830609,0.0031620956,-0.12858772,0.30373552,-1.4281496,1.037657,-0.13473216,2.4658065,-0.3256975,0.047052212,0.20016073,1.1393032,0.10879008
S4,2,1,0.011332735,1.1978989,-4.3771176,3.512913,-0.045275375,7.890031,-0.81249547,0.85098606,-0.10925443,0.37929702,1.43509,3.0769699,0.091160044,2.8976367,3.3243399,3.0662408,0.4267032,3.0098777,3.1411362,0.34376308,-0.47093415,9.476054,-0.06413489,0.029247196,-0.116069004,-0.009840134,-0.08065938,0.10622887,-0.08065938,-0.045249756,0.5500079,-0.45909357,0.004968683,-0.11388919,0.34590593,-1.8624822,1.777931,-0.12222962,3.6404133,-0.3256975,0.06935484,0.24950345,3.518743,0.13262166
S4,2,1,-0.00088510814,1.3247449,-4.3771176,3.512913,-0.0213214,7.890031,-0.85113204,0.88325465,-0.2787697,0.21151733,1.7549498,2.996525,0.11350371,2.7691815,3.2478328,2.9853177,0.4786513,2.9167838,3.0733092,0.12515698,-0.6577232,8.992046,-0.080069214,0.02780025,-0.116069004,-0.009840134,-0.08065938,0.10622887,-0.08065938,-0.08065938,0.79731095,0.65829754,0.0071839336,-0.10801943,0.42600712,-1.9499962,1.777931,-0.12222962,3.7279272,-0.32885325,0.1064743,0.10907992,2.834577,0.19315027
S4,2,1,0.014134659,1.2974238,-3.9334083,4.287227,0.041566037,8.220635,-0.78154665,0.8071364,-0.07284816,0.50635695,1.6835084,2.817356,0.14985071,2.5929346,3.156927,2.7858791,0.5639925,2.694508,2.9236305,0.45713878,-0.75192785,7.959951,-0.110756874,0.03440576,-0.16918007,-0.045249756,-0.116069004,0.123930305,-0.116069004,-0.08065938,-0.4939828,-0.6744456,0.013450845,-0.12257204,0.38413218,-1.9499962,1.5246297,-0.13223116,3.474626,-0.32885325,0.06935484,0.093728825,3.150216,0.16258144
S4,2,1,0.004469001,1.2248267,-3.9334083,4.287227,-0.11330994,8.220635,-0.7526765,0.7234955,0.31921545,0.7500727,1.5002204,2.6252773,0.11348918,2.412976,2.7988658,2.647664,0.38588977,2.5215075,2.728831,-0.38449076,-1.0626638,6.90496,-0.1473449,0.0351657,-0.1868815,-0.08065938,-0.16918007,0.106222115,-0.16918007,-0.116069004,0.65829355,-1.0154362,0.02294715,-0.1350854,0.34145978,-1.7102921,1.3432679,-0.13473216,3.05356,-0.32822186,0.041472867,0.09433792,2.8614917,0.13484286
S4,2,1,-0.01764389,1.2021462,-3.451689,4.168843,-0.1343604,7.620532,-0.767689,0.6442758,0.33787623,0.5440419,1.4454668,2.4714005,0.12003697,2.3202138,2.7933006,2.4315283,0.47308683,2.3865385,2.5196524,1.0530578,0.16648364,6.122229,-0.17390013,0.020913426,-0.22229111,-0.116069004,-0.16918007,0.10622211,-0.1868815,-0.16918007,1.2548567,2.8912187,0.030678613,-0.11923838,0.41163328,-2.018651,3.211773,-0.13223116,5.230424,-0.30299073,0.05696777,1.0116435,10.873777,0.18365978
S4,2,1,-0.010620673,1.2889774,-4.06499,4.168843,-0.037752643,8.233833,-0.833315,0.79496145,0.10109839,0.26179028,1.6615756,2.5299485,0.22449127,2.3090827,3.186611,2.4259624,0.8775282,2.3605657,2.6564758,1.2912354,0.8080232,6.4510374,-0.19986579,0.02437484,-0.25770074,-0.16918007,-0.1868815,0.088520676,-0.22229111,-0.1868815,-0.25633466,-1.0333934,0.040540464,0.13080038,3.2887604,-15.834052,44.11751,-0.08976084,59.951565,-0.3256975,0.12686126,6.8254285,75.60496,10.833055
S4,2,1,0.0014381856,1.2832574,-4.06499,3.7356915,-0.025742656,7.8006816,-0.7884425,0.8602905,-0.059981275,0.11774564,1.6467516,2.5704858,0.20265506,2.3090827,3.186611,2.5094485,0.8775282,2.4380214,2.6564758,1.3179389,1.2843299,6.648466,-0.23527476,0.027968606,-0.29311037,-0.16918007,-0.22229111,0.123930305,-0.25770074,-0.22229111,-0.139252,0.16027808,0.056136444,0.12253197,3.283989,-15.834052,44.11751,-0.09100889,59.951565,-0.33579856,0.11141734,6.861876,76.12982,10.799601
S4,2,1,0.007580517,1.3483107,-3.8267703,5.6832886,-0.07576226,9.510059,-0.8171807,0.84936935,0.30005154,0.98022246,1.8179992,2.4543633,0.060619224,2.2571356,2.5743818,2.4621391,0.3172462,2.412976,2.4946074,-0.39398274,0.015987396,6.0275736,-0.2612417,0.022113306,-0.29311037,-0.22229111,-0.25770074,0.07081926,-0.26655316,-0.25770074,0.07390526,-0.4773171,0.06873622,-0.1208135,0.35224462,-1.691354,2.4169414,-0.12973017,4.1082954,-0.30299073,0.039613087,0.71375513,5.9305334,0.13867216
S4,2,1,-0.017393809,1.6040742,-5.0991683,5.6832886,-0.11759922,10.782457,-0.9866402,1.0650871,0.05698823,0.55219626,2.5733566,2.3772628,0.09242504,2.1736495,2.5521193,2.3777258,0.3784697,2.3220687,2.4579656,-0.21838026,-0.6541028,5.65992,-0.27068427,0.021409085,-0.29311037,-0.22229111,-0.25770074,0.07081926,-0.29311037,-0.25770074,0.3834088,-0.67022705,0.073728316,-0.110874444,0.37115178,-1.691354,2.4169414,-0.119731076,4.1082954,-0.30299073,0.041472867,1.1670419,8.303796,0.15004678
S4,2,1,-0.0015733104,1.5859622,-5.0991683,3.9948962,0.011541081,9.094065,-0.9741024,1.1201547,-0.21877609,0.038014174,2.5152783,2.2641206,0.07750267,2.1550982,2.4259624,2.2621517,0.27086425,2.1892467,2.3294904,0.37084442,-1.0581038,5.1322474,-0.29783165,0.034492843,-0.3639296,-0.22229111,-0.29311037,0.14163849,-0.32852,-0.29311037,0.3771341,-0.27778888,0.08989345,-0.11253258,0.36352715,-1.6886504,2.3589664,-0.12973017,4.047617,-0.30299073,0.05200999,1.3308717,8.658151,0.14481558
S4,2,1,0.0054575284,1.486127,-4.344915,4.1754417,-0.04085412,8.520357,-0.9781937,1.0349301,0.000976908,-0.0883379,2.2086036,2.345757,0.16030481,2.1550982,2.7755017,2.3385935,0.6204035,2.1957402,2.4438782,0.83428615,0.028130054,5.5282736,-0.33501178,0.023746159,-0.39933923,-0.29311037,-0.32852,0.10622886,-0.3639296,-0.32852,-0.4304623,0.44279408,0.11279677,-0.12060059,0.3045892,-1.2502359,2.3589664,-0.12973017,3.6092024,-0.30299073,0.047052212,0.8933555,6.21478,0.107319094
S4,2,1,0.01075211,1.4960091,-4.9207344,4.1754417,-0.04204192,9.096176,-0.8607664,1.1063302,-0.2497669,0.4314146,2.2381592,2.4264696,0.11887147,2.2690213,2.7755017,2.396105,0.50648046,2.339521,2.4693873,1.1920469,0.91546226,5.9018855,-0.3533067,0.02610083,-0.39933923,-0.29311037,-0.3639296,0.10622886,-0.3639296,-0.32852,-0.0399521,-0.45594215,0.1255069,-0.10316952,0.41598305,-3.3564255,2.9932792,-0.109736905,6.3497047,-0.34843007,0.08668496,0.5105245,8.946837,0.18368585
